power.draw [W], utilization.gpu [%], utilization.memory [%]
63.45 W, 0 %, 0 %
63.55 W, 0 %, 0 %
63.55 W, 0 %, 0 %
63.35 W, 0 %, 0 %
63.35 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.35 W, 0 %, 0 %
63.35 W, 0 %, 0 %
63.55 W, 0 %, 0 %
63.65 W, 0 %, 0 %
63.65 W, 0 %, 0 %
63.65 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.83 W, 0 %, 0 %
63.83 W, 0 %, 0 %
63.80 W, 0 %, 0 %
63.73 W, 0 %, 0 %
63.73 W, 0 %, 0 %
63.80 W, 0 %, 0 %
63.80 W, 0 %, 0 %
63.92 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.94 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.65 W, 0 %, 0 %
63.65 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
